id,location_id,service_id,organization_id,contact_id,number,extension,type,department
3394,3394,,3394,3394,786-402-8771,,fixed,
3398,3398,,3398,3398,800-891-0707,,fixed,
3399,3399,,3398,3399,800-891-0707,,fixed,
3400,3400,,3398,3400,800-891-0707,,fixed,
3401,3401,,3401,3401,305-231-0555,,fixed,
3403,3403,,3403,3403,800-465-4837,,fixed,
3411,3411,,3411,3411,727-845-3030,,fixed,
3413,3413,,3413,3413,305-364-0020,212,fixed,
3424,3424,,3424,3424,305-925-1260,,fixed,
3426,3426,,3426,3426,305-271-5121,,fixed,
3430,3430,,3430,3430,850-922-7213,,fixed,
3431,3431,,3430,3431,305-292-3485,,fixed,
3434,3434,,3434,3434,800-872-3722,,fixed,
3436,3436,,3436,3436,305-226-0030,,fixed,
3437,3437,,3436,3437,305-226-0030,,fixed,
3438,3438,,3438,3438,786-243-8000,,fixed,
3441,3441,,3441,3441,305-264-5252,,fixed,
3445,3445,,3445,3445,866-347-2423,,fixed,
3447,3447,,3445,3447,305-207-2001,,fixed,
3448,3448,,3448,3448,305-279-9164,,fixed,
3449,3449,,3448,3449,305-279-9164,,fixed,
3457,3457,,3457,3457,305-440-1743,,fixed,
3459,3459,,3459,3459,305-558-4544,103,fixed,
3464,3464,,3464,3464,305-635-2297,,fixed,
3466,3466,,3466,3466,305-358-9572,,fixed,
3468,3468,,3468,3468,305-667-4069,,fixed,
3470,3470,,3470,3470,305-267-2700,227,fixed,
3471,3471,,3470,3471,305-267-2700,227,fixed,
3472,3472,,3472,3472,305-372-6789,,fixed,
3473,3473,,3472,3473,305-372-6770,,fixed,
3474,3474,,3472,3474,305-372-6955,,fixed,
3475,3475,,3472,3475,305-372-6784,,fixed,
3476,3476,,3476,3476,800-432-5646,,fixed,
3478,3478,,3478,3478,305-809-1111,,fixed,
3480,3480,,3480,3480,305-293-7500,,fixed,
3483,3483,,3480,3483,305-809-5680,,fixed,
3484,3484,,3480,3484,305-289-2708,,fixed,
3485,3485,,3480,3485,305-809-5280,,fixed,
3487,3487,,3480,3487,305-853-7400,,fixed,
3488,3488,,3488,3488,305-444-9259,,fixed,
3500,3500,,3500,3500,305-295-5150,,fixed,
3502,3502,,3502,3502,305-735-1929,,fixed,
3509,3509,,3509,3509,305-294-8812,,fixed,
3510,3510,,3509,3510,305-294-8812,25,fixed,
3511,3511,,3509,3511,305-294-8812,25,fixed,
3513,3513,,3513,3513,305-292-3594,,fixed,
3514,3514,,3513,3514,305-451-2396,,fixed,
3515,3515,,3513,3515,305-743-5156,,fixed,
3516,3516,,3513,3516,305-664-4645,,fixed,
3517,3517,,3513,3517,305-872-0992,,fixed,
3518,3518,,3513,3518,305-292-3595,,fixed,
3519,3519,,3519,3519,305-292-3400,,fixed,
3520,3520,,3519,3520,305-292-3400,,fixed,
3521,3521,,3519,3521,305-292-3400,,fixed,
3523,3523,,3519,3523,305-292-3400,,fixed,
3524,3524,,3519,3524,305-292-3400,3691,fixed,
3527,3527,,3527,3527,305-576-0886,,fixed,
3528,3528,,3527,3528,305-576-0886,,fixed,
3529,3529,,3527,3529,305-576-0886,,fixed,
3532,3532,,3532,3532,305-743-4129,,fixed,
3536,3536,,3536,3536,305-292-4511,,fixed,
3537,3537,,3536,3537,305-292-4533,,fixed,
3538,3538,,3536,3538,305-292-4408,,fixed,
3539,3539,,3539,3539,305-434-3000,,fixed,
3544,3544,,3544,3544,855-698-4223,,fixed,
3546,3546,,3546,3546,800-344-9453,,fixed,
3547,3547,,3546,3547,305-872-2239,,fixed,
3550,3550,,3550,3550,305-292-4522,,fixed,
3551,3551,,3550,3551,305-295-5166,,fixed,
3552,3552,,3550,3552,305-872-3990,,fixed,
3553,3553,,3550,3553,305-743-3346,,fixed,
3554,3554,,3550,3554,305-852-7133,,fixed,
3562,3562,,3562,3562,786-701-2780,,fixed,
3563,3563,,3562,3563,786-701-2780,,fixed,
3574,3574,,3574,3574,305-296-5628,65392,fixed,
3575,3575,,3574,3575,305-296-5628,65392,fixed,
3578,3578,,3578,3578,305-255-0601,,fixed,
3580,3580,,3580,3580,850-245-7105,,fixed,
3584,3584,,3584,3584,877-211-0444,,fixed,
3586,3586,,3586,3586,954-262-8350,,fixed,
3589,3589,,3586,3589,954-262-5730,,fixed,
3596,3596,,3596,3596,305-296-9081,,fixed,
3600,3600,,3600,3600,305-899-3100,,fixed,
3602,3602,,3602,3602,352-332-4636,,fixed,
3604,3604,,3604,3604,305-743-4440,,fixed,
3606,3606,,3604,3606,305-292-6647,,fixed,
3608,3608,,3604,3608,305-292-6647,,fixed,
3611,3611,,3611,3611,786-547-7738,,fixed,
3612,3612,,3611,3612,786-208-0714,,fixed,
3617,3617,,3617,3617,305-296-6196,,fixed,
3621,3621,,3621,3621,305-296-7000,,fixed,
3625,3625,,3625,3625,212-243-6900,,fixed,
3627,3627,,3627,3627,305-434-7660,31221,fixed,
3628,3628,,3627,3628,305-434-7660,31221,fixed,
3629,3629,,3627,3629,305-434-7660,31221,fixed,
3638,3638,,3627,3638,305-434-7660,31221,fixed,
3639,3639,,3627,3639,305-434-7660,31221,fixed,
3640,3640,,3627,3640,305-434-7660,31221,fixed,
3642,3642,,3627,3642,305-434-7660,31221,fixed,
3643,3643,,3643,3643,305-740-5763,,fixed,
3645,3645,,3645,3645,305-947-7292,,fixed,
3647,3647,,3647,3647,888-201-7873,,fixed,
3649,3649,,3649,3649,305-597-9494,,fixed,
3656,3656,,3656,3656,305-596-9040,,fixed,
3665,3665,,3665,3665,305-541-8320,,fixed,
3666,3666,,3665,3666,305-541-8320,,fixed,
3669,3669,,3669,3669,202-466-3825,,fixed,
3670,3670,,3669,3670,888-668-2528,,fixed,
3671,3671,,3671,3671,239-658-3000,,fixed,
3672,3672,,3671,3672,239-658-6363,,fixed,
3673,3673,,3671,3673,239-774-1850,,fixed,
3674,3674,,3671,3674,239-445-5105,,fixed,
3675,3675,,3671,3675,239-394-0693,,fixed,
3676,3676,,3671,3676,239-262-3669,,fixed,
3679,3679,,3671,3679,239-591-1755,,fixed,
3680,3680,,3671,3680,239-353-4101,,fixed,
3681,3681,,3671,3681,239-775-3052,,fixed,
3682,3682,,3671,3682,239-775-2220,,fixed,
3683,3683,,3671,3683,239-658-3013,,fixed,
3702,3702,,3702,3702,786-728-1817,,fixed,
3732,3732,,3732,3732,305-969-7440,105,fixed,
3733,3733,,3732,3733,305-969-7440,105,fixed,
3735,3735,,3732,3735,305-969-7440,105,fixed,
3787,3787,,3787,3787,305-221-0411,,fixed,
3788,3788,,3787,3788,305-552-1319,,fixed,
3789,3789,,3789,3789,866-693-6748,,fixed,
3791,3791,,3791,3791,305-758-0591,,fixed,
3796,3796,,3796,3796,800-843-4372,,fixed,
3798,3798,,3798,3798,800-537-2238,,fixed,
3804,3804,,3804,3804,202-282-8000,,fixed,
3805,3805,,3804,3805,305-863-5000,,fixed,
3806,3806,,3806,3806,202-514-2000,,fixed,
3807,3807,,3806,3807,786-433-6340,,fixed,
3808,3808,,3806,3808,954-660-4500,,fixed,
3809,3809,,3809,3809,305-685-8190,,fixed,
3810,3810,,3809,3810,305-685-8190,,fixed,
3811,3811,,3809,3811,305-685-8190,,fixed,
3812,3812,,3812,3812,305-693-4860,,fixed,
3814,3814,,3814,3814,877-876-2455,,fixed,
3816,3816,,3816,3816,754-703-2000,,fixed,
3818,3818,,3818,3818,305-470-2500,,fixed,
3822,3822,,3822,3822,800-232-4636,,fixed,
3823,3823,,3822,3823,800-232-4636,,fixed,
3824,3824,,3824,3824,888-757-6500,,fixed,
3825,3825,,3824,3825,888-757-6500,,fixed,
3826,3826,,3826,3826,305-270-4916,,fixed,
3827,3827,,3826,3827,305-270-4916,,fixed,
3829,3829,,3829,3829,305-499-8683,,fixed,
3830,3830,,3829,3830,305-499-8670,,fixed,
3831,3831,,3829,3831,305-499-8683,,fixed,
3835,3835,,3835,3835,305-558-9700,,fixed,
3836,3836,,3835,3836,305-558-9700 x5217,,fixed,
3837,3837,,3835,3837,305-558-9700 x5217,,fixed,
3921,3921,,3921,3921,305-455-6000,,fixed,
3922,3922,,3921,3922,855-786-5437,,fixed,
3927,3927,,3927,3927,239-433-3900,222,fixed,
3929,3929,,3929,3929,813-964-1964,,fixed,
3931,3931,,3931,3931,407-839-4357,,fixed,
3941,3941,,3941,3941,305-221-0011,,fixed,
3942,3942,,3941,3942,305-221-0011,,fixed,
3949,3949,,3949,3949,305-234-1645,,fixed,
3960,3960,,3960,3960,239-455-2655,100,fixed,
3961,3961,,3960,3961,239-793-0059,,fixed,
3962,3962,,3960,3962,239-455-0520,,fixed,
3965,3965,,3965,3965,239-461-0334,,fixed,
3967,3967,,3967,3967,305-441-0506,,fixed,
3969,3969,,3969,3969,239-657-8311,,fixed,
3971,3971,,3971,3971,954-735-9600,,fixed,
3972,3972,,3971,3972,305-351-2783,,fixed,
3973,3973,,3973,3973,850-922-1300,,fixed,
3974,3974,,3973,3974,305-479-3233,,fixed,
3979,3979,,3979,3979,305-891-7323,,fixed,
3980,3980,,3979,3980,305-891-7323,,fixed,
3981,3981,,3979,3981,305-891-7323,,fixed,
3982,3982,,3982,3982,305-759-9805,,fixed,
3983,3983,,3982,3983,305-254-7784,,fixed,
3984,3984,,3984,3984,786-351-7377,,fixed,
3988,3988,,3988,3988,305-538-0090,,fixed,
3989,3989,,3988,3989,305-538-0090,,fixed,
3990,3990,,3990,3990,305-883-5007,,fixed,
3991,3991,,3990,3991,305-883-5007,,fixed,
3994,3994,,3994,3994,386-253-0564,,fixed,
4000,4000,,4000,4000,305-387-0051,,fixed,
4009,4009,,4009,4009,305-674-3020,,fixed,
4012,4012,,2,4012,000-000-0211,,fixed,
4017,4017,,4017,4017,786-430-1051,,fixed,
4030,4030,,4030,4030,305-754-8985,,fixed,
4032,4032,,4032,4032,818-773-9999,,fixed,
4033,4033,,4032,4033,866-935-8811,,fixed,
4035,4035,,3359,4035,800-962-2873,,fixed,
4038,4038,,4030,4038,305-754-8444,,fixed,
4043,4043,,3338,4043,305-756-6877,,fixed,
4044,4044,,1311,4044,305-253-5100,,fixed,
4046,4046,,2,4046,305-631-4211,1161,fixed,
4048,4048,,2,4048,305-358-1640,1113,fixed,
4049,4049,,101,4049,305-754-7044,,fixed,
4050,4050,,2896,4050,305-649-6449,241,fixed,
4051,4051,,4051,4051,305-960-5166,,fixed,
4052,4052,,4051,4052,305-960-5166,,fixed,
4053,4053,,2766,4053,305-749-8627,,fixed,
4054,4054,,2766,4054,305-749-8600,,fixed,
4058,4058,,2098,4058,305-653-2474,,fixed,
4060,4060,,2,4060,305-358-4357,1161,fixed,
4061,4061,,2,4061,305-646-3600,1161,fixed,
4063,4063,,2,4063,305-377-8336,1161,fixed,
4064,4064,,2,4064,305-643-2501,1161,fixed,
4069,4069,,2,4069,305-646-3606,1177,fixed,
4070,4070,,2,4070,305-631-4264,1161,fixed,
4071,4071,,304,4071,305-919-4594,,fixed,
4073,4073,,1980,4073,305-642-7600,,fixed,
4074,4074,,4074,4074,305-416-0435,207,fixed,
4076,4076,,4074,4076,305-416-0435,204,fixed,
4077,4077,,4077,4077,305-246-0460,,fixed,
4078,4078,,4077,4078,305-246-0460,,fixed,
4080,4080,,546,4080,305-637-3558,,fixed,
4082,4082,,2410,4082,305-349-6020,204,fixed,
4089,4089,,4089,4089,305-893-6211,,fixed,
4090,4090,,4089,4090,305-893-6211,,fixed,
4092,4092,,1837,4092,305-243-6660,,fixed,
4094,4094,,60,4094,305-960-4980,,fixed,
4100,4100,,425,4100,305-758-4485,2257,fixed,
4101,4101,,425,4101,305-758-4485,2257,fixed,
4102,4102,,425,4102,305-758-4485,2257,fixed,
4104,4104,,2551,4104,305-222-2128,,fixed,
4105,4105,,2551,4105,305-258-1945,,fixed,
4106,4106,,2551,4106,305-755-7848,,fixed,
4110,4110,,1606,4110,305-576-0080,,fixed,
4112,4112,,1606,4112,305-576-0080,,fixed,
4114,4114,,2872,4114,305-759-8500,,fixed,
4118,4118,,3546,4118,800-344-9453,,fixed,
4119,4119,,3546,4119,800-344-9453,,fixed,
4120,4120,,4120,4120,305-646-7210,,fixed,
4121,4121,,4120,4121,305-446-8209,,fixed,
4122,4122,,4120,4122,305-779-7301,,fixed,
4124,4124,,4120,4124,305-460-8203,,fixed,
4126,4126,,4126,4126,305-553-1168,,fixed,
4128,4128,,4126,4128,305-553-1168,,fixed,
4131,4131,,4131,4131,800-621-3362,,fixed,
4138,4138,,3600,4138,305-899-3726,,fixed,
4143,4143,,2771,4143,786-388-3000,,fixed,
4144,4144,,2771,4144,786-380-5514,,fixed,
4152,4152,,3343,4152,305-559-8838,,fixed,
4160,4160,,3150,4160,305-573-4871,,fixed,
4167,4167,,2492,4167,305-243-3669,,fixed,
4168,4168,,2714,4168,786-581-7821,,fixed,
4169,4169,,4169,4169,305-821-9970,,fixed,
4170,4170,,4169,4170,305-274-5105,,fixed,
4171,4171,,4169,4171,305-685-6010,,fixed,
4180,4180,,2060,4180,305-899-8087,,fixed,
4181,4181,,2060,4181,305-899-8087,,fixed,
4182,4182,,4182,4182,305-668-4902,,fixed,
4183,4183,,4182,4183,305-668-4902,,fixed,
4188,4188,,4188,4188,305-933-2333,,fixed,
4190,4190,,4190,4190,877-767-2229,103,fixed,
4194,4194,,4194,4194,305-652-3311,,fixed,
4195,4195,,4194,4195,305-652-3311,,fixed,
4196,4196,,4196,4196,305-245-7288,,fixed,
4198,4198,,4196,4198,305-245-7288,,fixed,
4199,4199,,4196,4199,305-245-7288,,fixed,
4200,4200,,4196,4200,305-245-7288,,fixed,
4201,4201,,4196,4201,305-245-7288,,fixed,
4205,4205,,4205,4205,786-397-9525,,fixed,
4211,4211,,109,4211,305-274-3172 x4038,4038,fixed,
4213,4213,,4213,4213,305-461-0999,,fixed,
4215,4215,,1594,4215,305-932-4200 x195,228,fixed,
4218,4218,,4218,4218,305-262-0099,,fixed,
4227,4227,,860,4227,786-260-0160,,fixed,
4229,4229,,2109,4229,305-891-3456,,fixed,
4231,4231,,2242,4231,305-200-8926,,fixed,
4232,4232,,588,4232,305-576-6611,,fixed,
4235,4235,,4235,4235,954-963-0991,,fixed,
4242,4242,,639,4242,954-384-0344,,fixed,
4249,4249,,4249,4249,800-260-7129,,fixed,
4250,4250,,4249,4250,800-260-7129,,fixed,
4252,4252,,4249,4252,800-260-7129,,fixed,
4254,4254,,4249,4254,800-260-7129,,fixed,
4255,4255,,4249,4255,800-260-7129,,fixed,
4257,4257,,874,4257,305-856-2288,,fixed,
4259,4259,,874,4259,305-856-2288,,fixed,
4261,4261,,4249,4261,800-260-7129,,fixed,
4262,4262,,4262,4262,305-854-2882,,fixed,
4268,4268,,4262,4268,786-586-2713,,fixed,
4270,4270,,4262,4270,305-854-2882,,fixed,
4271,4271,,4262,4271,305-854-2882,,fixed,
4272,4272,,4262,4272,305-887-4140,,fixed,
4277,4277,,4277,4277,305-693-3508,,fixed,
4279,4279,,4279,4279,786-467-9935,,fixed,
4281,4281,,2754,4281,305-244-6454,,fixed,
4285,4285,,2956,4285,786-331-5000,,fixed,
4286,4286,,2956,4286,786-331-5000,,fixed,
4287,4287,,2956,4287,786-331-5000,,fixed,
4288,4288,,2956,4288,786-331-5000,,fixed,
4289,4289,,2956,4289,786-331-5000,,fixed,
4290,4290,,2956,4290,786-331-5000,,fixed,
4291,4291,,2956,4291,786-331-5000,,fixed,
4292,4292,,2956,4292,786-331-5000,,fixed,
4293,4293,,4293,4293,305-374-3751,,fixed,
4295,4295,,4295,4295,305-625-6237,,fixed,
4299,4299,,4299,4299,305-246-1193,,fixed,
4303,4303,,4299,4303,305-246-1193,,fixed,
4306,4306,,4299,4306,305-246-1193,,fixed,
4309,4309,,4309,4309,800-916-4893,,fixed,
4314,4314,,548,4314,305-949-8381 x2259,2259,fixed,
4317,4317,,3212,4317,800-246-7743,,fixed,
4318,4318,,2259,4318,305-234-0490,,fixed,
4319,4319,,2259,4319,305-271-8790,,fixed,
4326,4326,,4326,4326,305-621-1929,,fixed,
4327,4327,,4326,4327,305-621-1929,,fixed,
4328,4328,,4328,4328,305-752-0042,,fixed,
4329,4329,,4328,4329,305-752-0042,,fixed,
4336,4336,,4336,4336,786-349-5363,,fixed,
4337,4337,,4336,4337,786-349-5363,,fixed,
4338,4338,,4338,4338,323-860-5200,,fixed,
4339,4339,,4338,4339,305-538-1400,,fixed,
4344,4344,,109,4344,305-687-2227,,fixed,
4345,4345,,2364,4345,305-416-1532,,fixed,
4346,4346,,109,4346,305-685-0381 x2008,2004,fixed,
4347,4347,,109,4347,305-722-7160,,fixed,
4351,4351,,101,4351,305-835-1565,,fixed,
4352,4352,,101,4352,305-418-2768,,fixed,
4356,4356,,789,4356,305-424-3125,,fixed,
4357,4357,,789,4357,305-825-0300,,fixed,
4358,4358,,789,4358,305-424-3120,,fixed,
4382,4382,,4382,4382,786-369-5130,,fixed,
4383,4383,,4382,4383,305-237-3880,,fixed,
4384,4384,,4384,4384,305-577-4771,,fixed,
4386,4386,,4386,4386,786-385-9509,,fixed,
4388,4388,,1402,4388,305-751-1295 x111,152,fixed,
4390,4390,,4390,4390,800-577-2638,316,fixed,
4393,4393,,1402,4393,305-751-1295 x110,152,fixed,
4395,4395,,2956,4395,786-331-4925,,fixed,
4396,4396,,4396,4396,786-487-9777,,fixed,
4397,4397,,4396,4397,786-487-9777,,fixed,
4398,4398,,1431,4398,800-227-2345,,fixed,
4400,4400,,1431,4400,800-227-2345,,fixed,
4402,4402,,1431,4402,800-227-2345,,fixed,
4407,4407,,1431,4407,786-596-6566,,fixed,
4408,4408,,4408,4408,305-945-9906,,fixed,
4409,4409,,4408,4409,305-945-9906,,fixed,
4410,4410,,4408,4410,305-945-9906,,fixed,
4411,4411,,4408,4411,305-945-9906,,fixed,
4414,4414,,3229,4414,305-289-2779,,fixed,
4415,4415,,3229,4415,786-624-5700,,fixed,
4416,4416,,3229,4416,305-349-1330,,fixed,
4417,4417,,3229,4417,305-349-1330,,fixed,
4418,4418,,304,4418,305-348-2626,,fixed,
4419,4419,,3791,4419,305-652-6095,,fixed,
4420,4420,,3791,4420,954-880-8399,,fixed,
4421,4421,,4421,4421,305-887-4233,,fixed,
4422,4422,,4421,4422,305-887-4233,125,fixed,
4423,4423,,4423,4423,305-667-5543,,fixed,
4425,4425,,4425,4425,305-667-5595,,fixed,
4426,4426,,4425,4426,305-667-5595,,fixed,
4427,4427,,4427,4427,786-288-5320,,fixed,
4428,4428,,4427,4428,786-288-5320,,fixed,
4431,4431,,1402,4431,305-751-1295,106,fixed,
4436,4436,,323,4436,800-772-1213,,fixed,
4437,4437,,323,4437,800-772-1213,,fixed,
4438,4438,,2194,4438,305-598-6607,,fixed,
4439,4439,,4439,4439,202-273-1000,,fixed,
4441,4441,,2194,4441,800-733-5627,,fixed,
4442,4442,,2194,4442,877-872-5627,,fixed,
4443,4443,,2194,4443,954-424-0242,,fixed,
4444,4444,,2194,4444,305-620-3100,,fixed,
4445,4445,,2194,4445,305-257-4800,,fixed,
4455,4455,,2551,4455,305-694-4889,,fixed,
4459,4459,,2551,4459,786-315-5295,,fixed,
4460,4460,,2551,4460,305-388-4771,,fixed,
4468,4468,,2429,4468,305-357-6622,,fixed,
4473,4473,,2429,4473,305-357-6622,,fixed,
4487,4487,,835,4487,786-433-8626,,fixed,
4494,4494,,4494,4494,305-854-2973,,fixed,
4692,4692,,2051,4692,305-444-1944,306,fixed,
4721,4721,,238,4721,305-571-2217,,fixed,
4792,4792,,4792,4792,305-275-0461,,fixed,
4806,4806,,4806,4806,305-494-0536,,fixed,
4807,4807,,4807,4807,305-223-3000,,fixed,
4809,4809,,4809,4809,800-222-3448,,fixed,
4810,4810,,4810,4810,305-301-4805,,fixed,
4814,4814,,4814,4814,954-723-7744,,fixed,
4815,4815,,4815,4815,800-232-5463,,fixed,
4816,4816,,4816,4816,800-282-6409,,fixed,
4832,4832,,4832,4832,786-488-2108,,fixed,
4835,4835,,4835,4835,305-538-7231,,fixed,
4840,4840,,4338,4840,305-764-3773,,fixed,
4842,4842,,4338,4842,954-522-3132,,fixed,
4863,4863,,4815,4863,800-232-5463,,fixed,
4869,4869,,4869,4869,866-615-6464,,fixed,
4872,4872,,1893,4872,305-892-4600,,fixed,
4874,4874,,1893,4874,305-892-4600,,fixed,
4883,4883,,4883,4883,561-686-8800,,fixed,
4884,4884,,4883,4884,305-513-3420,,fixed,
4891,4891,,4891,4891,305-759-8226,,fixed,
4893,4893,,908,4893,305-223-2300 x2250,,fixed,
4897,4897,,4835,4897,305-538-7231,,fixed,
4900,4900,,1311,4900,305-252-4853,,fixed,
4903,4903,,3426,4903,305-271-5121,,fixed,
4905,4905,,3426,4905,305-271-5121,,fixed,
4907,4907,,1438,4907,305-670-6500 x225,11283,fixed,
4909,4909,,4909,4909,305-576-7449,,fixed,
4915,4915,,4915,4915,786-391-2376,,fixed,
4916,4916,,4916,4916,305-756-7171,,fixed,
4917,4917,,4916,4917,305-756-7171,,fixed,
4919,4919,,2872,4919,305-623-9631,,fixed,
4920,4920,,4920,4920,305-635-9933,,fixed,
4922,4922,,4922,4922,305-919-8099,,fixed,
4927,4927,,4927,4927,866-232-8484,,fixed,
4935,4935,,4935,4935,305-223-8808,,fixed,
4937,4937,,4937,4937,888-594-7437,103,fixed,
4940,4940,,4940,4940,800-748-2129,,fixed,
4949,4949,,4949,4949,866-374-3368,,fixed,
4950,4950,,4949,4950,511,,fixed,
4960,4960,,4074,4960,305-416-0435,204,fixed,
4961,4961,,109,4961,305-274-8367,,fixed,
4962,4962,,109,4962,305-274-3172 x4028,4028,fixed,
4972,4972,,109,4972,305-274-3172,3002,fixed,
4977,4977,,4977,4977,305-592-9567,,fixed,
4981,4981,,4981,4981,305-577-0010,,fixed,
4982,4982,,4981,4982,305-577-0010,,fixed,
4985,4985,,109,4985,305-685-0381 x2004,2004,fixed,
4993,4993,,109,4993,305-274-3172 x4052,4052,fixed,
4997,4997,,1220,4997,305-995-7273,,fixed,
5000,5000,,5000,5000,305-545-1600,,fixed,
5002,5002,,5002,5002,800-788-9908,,fixed,
5003,5003,,5002,5003,305-536-6900,,fixed,
5006,5006,,5006,5006,850-488-0125,,fixed,
5008,5008,,5008,5008,703-276-0100,,fixed,
5009,5009,,5008,5009,561-842-1918,,fixed,
5013,5013,,5013,5013,888-572-8566,,fixed,
5015,5015,,5015,5015,239-580-8319,,fixed,
5016,5016,,5015,5016,239-580-8319,,fixed,
5017,5017,,5015,5017,239-580-8319,,fixed,
5018,5018,,5018,5018,239-252-8476,,fixed,
5020,5020,,5018,5020,239-252-8476,,fixed,
5021,5021,,5021,5021,239-262-6381,,fixed,
5023,5023,,5023,5023,239-437-6727,,fixed,
5024,5024,,5023,5024,239-657-3822,,fixed,
5025,5025,,5023,5025,239-657-3822,,fixed,
5029,5029,,5029,5029,786-488-2108,,fixed,
5031,5031,,304,5031,305-348-0567,,fixed,
5032,5032,,304,5032,305-348-0567,,fixed,
5035,5035,,5035,5035,239-657-2253,,fixed,
5036,5036,,5035,5036,239-657-2253,,fixed,
5037,5037,,4423,5037,305-667-5543,,fixed,
5039,5039,,4423,5039,305-667-5543,,fixed,
5041,5041,,4423,5041,305-667-5543,,fixed,
5042,5042,,4423,5042,305-667-5543,,fixed,
5044,5044,,2652,5044,305-673-7491,2319,fixed,
5047,5047,,5047,5047,239-692-8779,,fixed,
5048,5048,,5047,5048,239-692-8779,,fixed,
5049,5049,,5049,5049,855-749-9653,,fixed,
5051,5051,,5051,5051,239-248-1120,,fixed,
5054,5054,,5054,5054,239-262-5409,,fixed,
5055,5055,,5054,5055,239-262-5409,,fixed,
5056,5056,,5056,5056,305-794-8529,,fixed,
5058,5058,,5058,5058,786-399-1236,,fixed,
5060,5060,,1002,5060,954-967-9474,,fixed,
5065,5065,,5065,5065,239-774-0500,,fixed,
5066,5066,,5065,5066,239-774-0500,,fixed,
5067,5067,,5065,5067,239-774-0500,,fixed,
5068,5068,,5065,5068,239-774-0500,124,fixed,
5069,5069,,5065,5069,239-774-0500,124,fixed,
5072,5072,,5065,5072,239-657-4090,,fixed,
5073,5073,,5065,5073,239-353-8746,,fixed,
5074,5074,,1055,5074,305-856-4886,,fixed,
5075,5075,,5075,5075,855-846-8376,,fixed,
5078,5078,,5078,5078,239-353-4800,,fixed,
5080,5080,,1743,5080,800-287-4033,,fixed,
5081,5081,,5081,5081,239-352-6366,,fixed,
5083,5083,,5083,5083,239-774-4434,,fixed,
5084,5084,,5084,5084,239-252-8432,,fixed,
5086,5086,,5083,5086,239-252-0722,,fixed,
5087,5087,,5083,5087,239-252-0722,,fixed,
5089,5089,,5083,5089,239-252-0714,,fixed,
5090,5090,,5083,5090,239-252-0722,,fixed,
5091,5091,,5083,5091,239-252-0700,,fixed,
5092,5092,,5092,5092,800-825-5736,,fixed,
5093,5093,,5092,5093,800-825-5736,,fixed,
5094,5094,,5094,5094,239-455-1080,,fixed,
5098,5098,,5098,5098,239-263-8383,232,fixed,
5099,5099,,5098,5099,239-263-8383,,fixed,
5100,5100,,5098,5100,239-263-8383,231,fixed,
5101,5101,,5098,5101,239-263-8383,,fixed,
5102,5102,,5102,5102,239-657-7711,,fixed,
5103,5103,,5098,5103,239-263-8383,223,fixed,
5104,5104,,5102,5104,239-657-7711,,fixed,
5105,5105,,5102,5105,239-657-7711,,fixed,
5106,5106,,5102,5106,239-657-7711,,fixed,
5108,5108,,5098,5108,239-263-8383,,fixed,
5109,5109,,5098,5109,239-263-8383,,fixed,
5110,5110,,5110,5110,239-261-4404,,fixed,
5113,5113,,5110,5113,239-261-4404,,fixed,
5114,5114,,5110,5114,239-261-4404,,fixed,
5115,5115,,5110,5115,239-261-4404,,fixed,
5116,5116,,5116,5116,941-955-2122,,fixed,
5117,5117,,5116,5117,239-566-7425,,fixed,
5119,5119,,5119,5119,954-484-1824,,fixed,
5120,5120,,5119,5120,954-484-1824,,fixed,
5122,5122,,5119,5122,954-484-1824,,fixed,
5123,5123,,2602,5123,786-507-3999,,fixed,
5125,5125,,5125,5125,239-252-4541,,fixed,
5127,5127,,5127,5127,239-596-2988,,fixed,
5129,5129,,5129,5129,239-252-2273,,fixed,
5130,5130,,5129,5130,239-252-2273,,fixed,
5131,5131,,5129,5131,239-252-8387,,fixed,
5133,5133,,1837,5133,305-243-0234,,fixed,
5134,5134,,5134,5134,239-252-8200,,fixed,
5135,5135,,5135,5135,239-775-1667,,fixed,
5136,5136,,5134,5136,239-252-2672,,fixed,
5137,5137,,5135,5137,239-775-1667,,fixed,
5138,5138,,5134,5138,239-252-2672,,fixed,
5140,5140,,5134,5140,239-252-8200,,fixed,
5141,5141,,5135,5141,239-775-0443,,fixed,
5142,5142,,5142,5142,239-643-3908,,fixed,
5143,5143,,5142,5143,239-732-3750,,fixed,
5146,5146,,5134,5146,239-252-6058,,fixed,
5147,5147,,5134,5147,239-252-8207,,fixed,
5148,5148,,5134,5148,239-252-8595,,fixed,
5149,5149,,5134,5149,239-252-8207,,fixed,
5150,5150,,5134,5150,239-252-8593,,fixed,
5151,5151,,5134,5151,239-252-8593,,fixed,
5152,5152,,5134,5152,239-252-8593,,fixed,
5154,5154,,5154,5154,786-712-4589,,fixed,
5156,5156,,5156,5156,305-292-3423,,fixed,
5160,5160,,5160,5160,305-292-6737 x117,,fixed,
5168,5168,,1743,5168,239-596-6868,,fixed,
5171,5171,,5171,5171,305-296-2258,,fixed,
5172,5172,,1985,5172,305-743-7111,203,fixed,
5174,5174,,5134,5174,239-252-8593,,fixed,
5175,5175,,5175,5175,305-649-4730,501,fixed,
5176,5176,,5134,5176,239-252-8207,,fixed,
5178,5178,,5134,5178,239-252-8207,,fixed,
5179,5179,,5134,5179,239-252-8207,,fixed,
