id,service_id,location_id,url,email
6225,6225,6225,http://www.ccadm.org/our-ministries/refugee-services/unaccompanied-refugee-minors/,
6227,6227,6227,www.ccadm.org,
6229,6229,6229,alpi.org,
6230,6230,6230,www.FKOC.org,
6241,6241,6241,pridelines.org,
6242,6242,6242,pridelines.org,
6243,6243,6243,www.pridelines.org,
6246,6246,6246,pridelines.org,
6248,6248,6248,www.pridelines.org,
6265,6265,6265,www.bpscounseling.com,
6267,6267,6267,rjtfoundation.com,
6269,6269,6269,www.citrushealth.org,
6270,6270,6270,www.citrushealth.org,
6274,6274,6274,www.icountmiami.com,
6276,6276,6276,http://thecenteratmdc.org/site/programs/reading/read-to-learn.html,
6277,6277,6277,www.vidatrainingcenter.com,
6278,6278,6278,www.yourgfm.com,
6284,6284,6284,http://www.cwc-educate.org/,
6288,6288,6288,mvpinc.org,
6289,6289,6289,aquafoundation.org,
6291,6291,6291,www.healthymindmiami.com,
6293,6293,6293,http://p-scdg.org/,
6297,6297,6297,www.needcareathome.com,
6299,6299,6299,careinthekeys.com,
6303,6303,6303,www.naplescatalliance.org,
6308,6308,6308,www.concernedafricanwomen.org,
6311,6311,6311,www.vswellcarestaffingagency.com,
6314,6314,6314,http://www.standupnspeak.com/#standupnspeak,
6319,6319,6319,http://metaphysicalchapel.com/,
6326,6326,6326,www.naplesmusicclub.org,
6327,6327,6327,http://www.naplesmusicclub.org/scholarships/,
6328,6328,6328,www.abc4s.com,
6329,6329,6329,www.abc4s.com,
6330,6330,6330,www.abc4s.com,
6331,6331,6331,www.abc4s.com,
6333,6333,6333,,
6340,6340,6340,www.miamiyfc.com,
6342,6342,6342,hopeformiami.org,
6343,6343,6343,www.ci.miami.fl.us/parks,
6347,6347,6347,www.camillus.org,
6348,6348,6348,www.careresource.org,
6349,6349,6349,www.citrushealth.org,
6351,6351,6351,chisouthfl.org,
6353,6353,6353,www.jtchc.org,
6354,6354,6354,arcsofla.org,
6355,6355,6355,www.rosairequalityhealthcare.com,
6357,6357,6357,www.citrushealth.org,
6358,6358,6358,www.borinquenhealth.org,
6367,6367,6367,www.colliersheriff.org,
6371,6371,6371,www.cms.gov,
6373,6373,6373,www.epilepsyfla.org,
6374,6374,6374,www.ymcamiami.org,
6375,6375,6375,www.ymcamiami.org,
6378,6378,6378,www.ymcamiami.org,
6384,6384,6384,www.ymcamiami.org,
6387,6387,6387,http://www.miamidade.gov/transit/patriot-passport.asp,
6388,6388,6388,http://www.ostfl.com/,
6394,6394,6394,www.healthcare.gov,
6405,6405,6405,www.concernedafricanwomen.org,
6426,6426,6426,www.usa.gov,
6428,6428,6428,http://marcoisland-fl.aauw.net/,
6433,6433,6433,http://miamibeachcommunitychurch.com/,
6438,6438,6438,www.wesleyhouse.org,
6440,6440,6440,www.kingdomacademyschool.com,
6441,6441,6441,,
6442,6442,6442,,
6453,6453,6453,www.myflfamilies.com,
6454,6454,6454,www.myflfamilies.com,
6456,6456,6456,www.blindsailingunlimited.org,
6459,6459,6459,www.shakealegmiami.org,
6460,6460,6460,http://www.rescue.org/miami,
6461,6461,6461,www.elcofswfl.org,
6463,6463,6463,http://www.glbtqalliance.org/,
6466,6466,6466,www.caringformiami.org,
6468,6468,6468,www.abc4s.com,
6469,6469,6469,http://typeonenation.org/,
6471,6471,6471,sfasas.org,
6472,6472,6472,sfasas.org,
6473,6473,6473,www.sfasas.org,
6474,6474,6474,www.sfasas.org,
6475,6475,6475,http://www.careersourcesfl.com/,
6476,6476,6476,http://www.careersourcesfl.com/,
6477,6477,6477,http://www.careersourcesfl.com/,
6479,6479,6479,pacecenter.org,
6480,6480,6480,http://title1.dadeschools.net/parent_pgms.asp,
6481,6481,6481,,
6487,6487,6487,sfcbsa.wordpress.com,
6489,6489,6489,http://www.miamidade.gov/publicworks/,
6490,6490,6490,www.miamidade.floridahealth.gov,
6492,6492,6492,www.samuelshouse.org,
6496,6496,6496,http://www.miamidade.gov/parks/activities-after-school.asp,
6497,6497,6497,www.miamidade.gov,
6498,6498,6498,www.miamidade.gov,
6499,6499,6499,www.miamidade.gov,
6500,6500,6500,http://www.miamidade.gov/parks/,
6502,6502,6502,www.miamidade.gov/parks,
6504,6504,6504,www.miamidade.gov/parks,
6506,6506,6506,www.miamidade.gov/parks,
6507,6507,6507,www.miamidade.gov/parks,
6510,6510,6510,http://www.anagapsychotherapy.com,
6511,6511,6511,http://www.anagapsychotherapy.com,
6512,6512,6512,http://www.anagapsychotherapy.com,
6513,6513,6513,http://www.anagapsychotherapy.com,
6518,6518,6518,http://jcsfl.org/programs/home-care-services-masada/,
6522,6522,6522,http://miamijewishhealthsystems.org/healthcare-services-programs/alzheimers/,
6523,6523,6523,http://www.youthhaven.net/counseling.cfm,
6524,6524,6524,http://www.youthhaven.net/counseling.cfm,
6525,6525,6525,http://www.needymeds.org/index.htm,
6530,6530,6530,,
6534,6534,6534,http://studentservices.dadeschools.net/hap/index.asp,
6542,6542,6542,www.miamidade.gov/fire,
6543,6543,6543,www.miamidade.gov/fire,
6547,6547,6547,www.vitas.com,
6551,6551,6551,http://www.miamidade.gov/socialservices/housing-assistance-energy.asp,
6553,6553,6553,http://www.miamidade.gov/socialservices/service-centers.asp#Citizen,
6555,6555,6555,http://www.miamidade.gov/socialservices/job-skills-computers.asp,
6558,6558,6558,http://www.miamidade.gov/socialservices/service-centers.asp#Emergency,
6560,6560,6560,http://www.miamidade.gov/socialservices/service-centers.asp#Employment,
6561,6561,6561,http://www.miamidade.gov/socialservices/service-centers.asp#Family,
6563,6563,6563,http://www.miamidade.gov/socialservices/service-centers.asp#Immigration,
6566,6566,6566,www.miamidade.gov/socialservices/rising-stars.asp,
6579,6579,6579,www.justdigit.org,
6586,6586,6586,http://www.miamidade.gov/socialservices/service-centers.asp#Care,
6587,6587,6587,http://www.miamidade.gov/socialservices/service-centers.asp#Citizen,
6588,6588,6588,http://www.miamidade.gov/socialservices/service-centers.asp#Emergency,
6592,6592,6592,http://www.miamidade.gov/socialservices/housing-assistance-energy.asp,
6596,6596,6596,http://www.ccfa.org/chapters/florida/support-groups/ccfa-support-group-miami-fl-GH.html,
6597,6597,6597,http://www.ccfa.org/chapters/florida/support-groups/ccfa-support-group-naples.html,
6598,6598,6598,http://www.miamidade.gov/socialservices/service-centers.asp#Care,
6599,6599,6599,http://www.miamidade.gov/socialservices/service-centers.asp#Citizen,
6600,6600,6600,http://www.miamidade.gov/socialservices/job-skills-computers.asp,
6601,6601,6601,http://www.miamidade.gov/socialservices/service-centers.asp#Family,
6602,6602,6602,http://www.miamidade.gov/socialservices/housing-assistance-energy.asp,
6605,6605,6605,www.fcadv.org,
6609,6609,6609,http://www.miamidade.gov/socialservices/service-centers.asp#Care,
6610,6610,6610,http://www.miamidade.gov/socialservices/service-centers.asp#Citizen,
6611,6611,6611,http://www.miamidade.gov/socialservices/service-centers.asp#Emergency,
6612,6612,6612,http://www.miamidade.gov/socialservices/service-centers.asp#Family,
6615,6615,6615,http://www.miamidade.gov/socialservices/housing-assistance-energy.asp,
6618,6618,6618,http://www.miamidade.gov/socialservices/service-centers.asp#Care,
6620,6620,6620,http://www.miamidade.gov/socialservices/service-centers.asp#Emergency,
6621,6621,6621,http://www.miamidade.gov/socialservices/service-centers.asp#Family,
6624,6624,6624,http://www.miamidade.gov/socialservices/housing-assistance-energy.asp,
6625,6625,6625,http://www.jud11.flcourts.org/About-the-Court/Our-Courts/Civil-Court/Mortgage-Foreclosure,
6629,6629,6629,http://www.jud11.flcourts.org/Department-of-Translation-and-Interpretation,
6640,6640,6640,http://www.miamidade.gov/socialservices/service-centers.asp#Care,
6641,6641,6641,http://www.miamidade.gov/socialservices/service-centers.asp#Citizen,
6643,6643,6643,http://www.miamidade.gov/socialservices/service-centers.asp#Emergency,
6644,6644,6644,http://www.miamidade.gov/socialservices/service-centers.asp#Family,
6647,6647,6647,http://www.miamidade.gov/socialservices/housing-assistance-energy.asp,
6649,6649,6649,http://www.miamidade.gov/socialservices/service-centers.asp#Citizen,
6650,6650,6650,http://www.miamidade.gov/socialservices/job-skills-computers.asp,
6651,6651,6651,http://www.miamidade.gov/socialservices/service-centers.asp#Emergency,
6652,6652,6652,http://www.miamidade.gov/socialservices/service-centers.asp#Employment,
6654,6654,6654,http://www.miamidade.gov/socialservices/service-centers.asp#Family,
6657,6657,6657,http://www.miamidade.gov/socialservices/housing-assistance-energy.asp,
6660,6660,6660,http://www.miamidade.gov/socialservices/service-centers.asp#Citizen,
6661,6661,6661,http://www.miamidade.gov/socialservices/service-centers.asp#Emergency,
6662,6662,6662,http://www.miamidade.gov/socialservices/service-centers.asp#Employment,
6667,6667,6667,http://www.miamidade.gov/socialservices/service-centers.asp#Care,
6668,6668,6668,http://www.miamidade.gov/socialservices/service-centers.asp#Citizen,
6669,6669,6669,http://www.miamidade.gov/socialservices/service-centers.asp#Emergency,
6670,6670,6670,www.miamidade.gov/socialservices/service-centers.asp#Employment,
6671,6671,6671,www.miamidade.gov/socialservices/service-centers.asp#Family,
6674,6674,6674,www.miamidade.gov/socialservices/housing-assistance-energy.asp,
6675,6675,6675,http://www.miamidade.gov/socialservices/housing-assistance-energy.asp,
6676,6676,6676,http://www.miamidade.gov/socialservices/service-centers.asp#Care,
6679,6679,6679,http://www.miamidade.gov/socialservices/housing-assistance-energy.asp,
6680,6680,6680,http://www.miamidade.gov/socialservices/service-centers.asp#Citizen,
6681,6681,6681,http://www.miamidade.gov/socialservices/job-skills-computers.asp,
6683,6683,6683,http://www.miamidade.gov/socialservices/service-centers.asp#Emergency,
6684,6684,6684,http://www.miamidade.gov/socialservices/service-centers.asp#Employment,
6685,6685,6685,http://www.miamidade.gov/socialservices/service-centers.asp#Family,
6689,6689,6689,http://www.miamidade.gov/socialservices/housing-assistance-energy.asp,
6690,6690,6690,http://www.miamidade.gov/socialservices/rising-stars.asp,
6693,6693,6693,http://www.miamidade.gov/socialservices/service-centers.asp#Care,
6694,6694,6694,http://www.miamidade.gov/socialservices/service-centers.asp#Citizen,
6695,6695,6695,http://www.miamidade.gov/socialservices/service-centers.asp#Emergency,
6699,6699,6699,http://www.miamidade.gov/socialservices/housing-assistance-energy.asp,
6701,6701,6701,www.familywize.org,
6709,6709,6709,http://www.miami.va.gov/giving/fisherhouse.asp,
6710,6710,6710,www.gcmk.org,
6712,6712,6712,www.alz.org/seflorida,
6714,6714,6714,http://www.keyshealthystart.org/general/programs,
6717,6717,6717,www.keyshealthystart.org,
6718,6718,6718,www.keyshealthystart.org,
6719,6719,6719,www.keyshealthystart.org,
6722,6722,6722,http://www.miamidade.gov/socialservices/care-violence-victims.asp,
6732,6732,6732,http://www.miamidade.gov/socialservices/care-violence-victims.asp,
6734,6734,6734,http://www.jud11.flcourts.org/Criminal-Mental-Health-Project,
6735,6735,6735,http://www.jud11.flcourts.org/Court-Care,
6736,6736,6736,http://www.jud11.flcourts.org/Court-Care,
6737,6737,6737,http://www.jud11.flcourts.org/Court-Care,
6740,6740,6740,www.counselinggroupmiami.com,
6743,6743,6743,http://www.hodges.edu/CNE/,
6744,6744,6744,www.cdc.gov/,
6747,6747,6747,http://www.jud11.flcourts.org/Children-in-Need-of-Services,
6748,6748,6748,http://www.jud11.flcourts.org/Marchman-Petition,
6750,6750,6750,www.lmsom.com,
6751,6751,6751,http://www.jud11.flcourts.org/Dependency-Drug-Court,
6752,6752,6752,http://www.jud11.flcourts.org/Delinquency-Drug-Court,
6753,6753,6753,http://lhanc.org/mela.htm,
6754,6754,6754,www.lhanc.org/mela,
6755,6755,6755,www.switchboardmiami.org,
6757,6757,6757,http://www.miamidade.gov/socialservices/elderly-care.asp,
6759,6759,6759,http://www.miamidade.gov/socialservices/disability-home-care.asp,
6760,6760,6760,http://www.miamidade.gov/socialservices/elderly-meals.asp,
6761,6761,6761,http://www.miamidade.gov/socialservices/elderly-meals.asp,
6762,6762,6762,http://www.miamidade.gov/socialservices/elderly-meals.asp,
6764,6764,6764,http://www.miamidade.gov/socialservices/elderly-meals.asp,
6765,6765,6765,http://www.miamidade.gov/socialservices/elderly-meals.asp,
6766,6766,6766,http://www.miamidade.gov/socialservices/elderly-meals.asp,
6768,6768,6768,http://www.miamidade.gov/socialservices/elderly-meals.asp,
6769,6769,6769,http://www.miamidade.gov/socialservices/elderly-meals.asp,
6770,6770,6770,http://www.miamidade.gov/socialservices/elderly-meals.asp,
6771,6771,6771,http://www.miamidade.gov/socialservices/elderly-meals.asp,
6772,6772,6772,http://www.miamidade.gov/socialservices/elderly-meals.asp,
6773,6773,6773,http://www.miamidade.gov/socialservices/elderly-meals.asp,
6774,6774,6774,http://www.miamidade.gov/socialservices/elderly-meals.asp,
6775,6775,6775,http://www.miamidade.gov/socialservices/elderly-meals.asp,
6776,6776,6776,http://www.miamidade.gov/socialservices/elderly-meals.asp,
6778,6778,6778,http://www.miamidade.gov/socialservices/elderly-meals.asp,
6779,6779,6779,http://www.miamidade.gov/socialservices/elderly-meals.asp,
6781,6781,6781,http://www.miamidade.gov/socialservices/elderly-meals.asp,
6782,6782,6782,http://www.miamidade.gov/socialservices/elderly-meals.asp,
6783,6783,6783,http://www.miamidade.gov/socialservices/elderly-meals-delivered.asp,
6790,6790,6790,www.tsa-fl.org,
6793,6793,6793,www.banyanhealth.org/services/primary-health,
6797,6797,6797,www.loveandcarepr.org,
6800,6800,6800,,
6805,6805,6805,www.dol.gov/ofccp,
6806,6806,6806,www.switchboardmiami.org,
6807,6807,6807,www.epilepsy-services.org/,
6813,6813,6813,http://miami-dade.ifas.ufl.edu/4h/,
6814,6814,6814,http://miami-dade.ifas.ufl.edu/family_and_consumers/foodnutrition.shtml,
6815,6815,6815,http://www.ncobs.org/programs/FINS/#tab-events,
6816,6816,6816,www.colliergov.net/cat,
6817,6817,6817,www.colliergov.net/cat,
6819,6819,6819,http://www.leeschools.net/fdlrs,
6820,6820,6820,www.myflorida.com/accessflorida,
6823,6823,6823,www.myflorida.com/accessflorida,
6824,6824,6824,www.myflorida.com/accessflorida,
6825,6825,6825,www.myflorida.com/accessflorida,
6826,6826,6826,www.myflorida.com/accessflorida,
6827,6827,6827,www.myflorida.com/accessflorida,
6831,6831,6831,http://www.miamidade.gov/socialservices/housing-beautification.asp,
6832,6832,6832,http://www.miamidade.gov/socialservices/housing-assistance-repair.asp,
6834,6834,6834,http://www.miamidade.gov/socialservices/housing-assistance-shutters.asp,
6837,6837,6837,http://www.miamidade.gov/socialservices/housing-assistance-weatherization.asp,
6844,6844,6844,http://www.jud11.flcourts.org/Family-Division-Case-Management-Unit,
6846,6846,6846,http://www.jud11.flcourts.org/Social-Investigation-Program,
6847,6847,6847,http://www.jud11.flcourts.org/Child-Support-Enforcement-Division,
6848,6848,6848,http://www.jud11.flcourts.org/Parenting-Coordinators,
6849,6849,6849,http://www.jud11.flcourts.org/Divorce-Education-Program-for-Parents-and-Children,
6852,6852,6852,http://www.mch.com/medical-services/early-steps-southernmost-coast.aspx,
6854,6854,6854,www.healthyfamiliesfla.org,
6855,6855,6855,www.healthyfamiliesfla.org,
6856,6856,6856,www.healthyfamiliesfla.org,
6857,6857,6857,http://www.davidlawrencecenter.org/,
6858,6858,6858,http://www.davidlawrencecenter.org/,
6859,6859,6859,http://www.jud11.flcourts.org/Estate-Planning,
6860,6860,6860,http://www.jud11.flcourts.org/Guardianship,
6861,6861,6861,http://www.jud11.flcourts.org/Mental-Health-Substance-Abuse,
6863,6863,6863,chisouthfl.org,
6864,6864,6864,chisouthfl.org,
6865,6865,6865,chisouthfl.org,
6867,6867,6867,chisouthfl.org,
6868,6868,6868,www.amigosforkids.org,
6872,6872,6872,http://www.jud11.flcourts.org/About-the-Court/Court-Divisions/Civil/Civil-Process-Servers,
6877,6877,6877,http://www.jud11.flcourts.org/Drive-Legal-Program,
6878,6878,6878,http://www.jud11.flcourts.org/About-the-Court/Court-Divisions/Domestic-Violence,
6879,6879,6879,http://www.jud11.flcourts.org/Domestic-Violence-Intake-Unit,
6880,6880,6880,http://www.jud11.flcourts.org/Domestic-Violence-Criminal-Court,
6881,6881,6881,http://www.jud11.flcourts.org/Domestic-Violence-Case-Management-Unit,
6882,6882,6882,http://www.miamidade.gov/hurricane/evacuation-assistance.asp,
6884,6884,6884,www.keyscancerfoundation.org/,
6886,6886,6886,www.myflfamilies.com/,
6887,6887,6887,www.fanm.org,
6890,6890,6890,www.unitedwaycfe.org,
6893,6893,6893,http://www.ci.miami.fl.us/communitydevelopment/pages/housing/hopwaMain.asp,
6894,6894,6894,http://www.ci.miami.fl.us/communitydevelopment/Docs/Housing/STRMUflyer2012v2.pdf,
6897,6897,6897,www.monroecountyem.com,
6900,6900,6900,http://poisoncentertampa.org/,
6901,6901,6901,www.stepsflorida.org,
6903,6903,6903,http://www.rehabworks.org/,
6904,6904,6904,http://www.rehabworks.org/,
6905,6905,6905,www.fkoc.org/food_pantry.html,
6906,6906,6906,http://feedingsouthflorida.org/our-programs,
6907,6907,6907,http://feedingsouthflorida.org/our-programs/mobile-pantry,
6908,6908,6908,www.seasons.org,
6910,6910,6910,dotherightthinginc.org,
6912,6912,6912,www.sisterseason.com,
6914,6914,6914,www.alz.org/FLGulfCoast,
6916,6916,6916,,
6920,6920,6920,http://www.mdpls.org/special-services/mobile-library.html,
6922,6922,6922,www.rhnmc.org,
6925,6925,6925,www.marchouse.org,
6928,6928,6928,http://www.mcckeywest.com/feeding.htm,
6930,6930,6930,http://www.cityofkeywest-fl.gov/department/division.php?structureid=63,
6935,6935,6935,www.keysso.net,
6937,6937,6937,http://www.kaironline.net/index.html,
6939,6939,6939,,
6941,6941,6941,www.fishermenshospital.org,
6947,6947,6947,www.naacpcolliercounty.com/,
6950,6950,6950,www.uhealthpediatrics.com/healthy-steps,
6952,6952,6952,www.uhealthpediatrics.com/healthy-steps,
6953,6953,6953,www.uhealthpediatrics.com/healthy-steps,
6954,6954,6954,http://pediatrics.med.miami.edu/healthy-steps,
6955,6955,6955,www.miami-als.org,
6956,6956,6956,http://cfar.med.miami.edu/,
6957,6957,6957,http://pediatrics.med.miami.edu/general-pediatrics/child-protection-team,
6958,6958,6958,http://surgery.med.miami.edu/laora,
6959,6959,6959,http://pediatrics.med.miami.edu/immunology-and-infectious-diseases/infectious-diseases-clinical-program/pediatric-hiv-aids-services,
6961,6961,6961,www.loveisrespect.org/,
6964,6964,6964,www.jacksonhealth.org/services-sfan.asp,
6966,6966,6966,http://www.fbcislamorada.org/ministries/food-ministry/,
6967,6967,6967,www.pediatricmobileclinic.com,
6968,6968,6968,http://www.kaironline.net/index.html,
6970,6970,6970,DiabetesEducator.org,
6972,6972,6972,www.sportsCLUBnaples.org,
6975,6975,6975,www.jlfhc.com,
6980,6980,6980,http://www.jfcsswfl.org/index.html,
6981,6981,6981,http://www.crimestoppersmiami.com,
6984,6984,6984,www.hebrewschool.info,
6985,6985,6985,http://www.colliersheriff.org/index.aspx?page=2004,
6986,6986,6986,http://www.colliersheriff.org/index.aspx?page=2004,
6987,6987,6987,http://monroe.floridahealth.gov/,
6989,6989,6989,http://monroe.floridahealth.gov/,
6990,6990,6990,http://monroe.floridahealth.gov/,
6991,6991,6991,http://monroe.floridahealth.gov/,
6992,6992,6992,http://monroe.floridahealth.gov/,
6993,6993,6993,http://monroe.floridahealth.gov/,
6994,6994,6994,http://www.dadehealth.org/wic/WIClocations.asp,
6995,6995,6995,http://miamidade.floridahealth.gov/programs-and-services/clinical-and-nutrition-services/wic-women-children/index.html,
6996,6996,6996,http://miamidade.floridahealth.gov/programs-and-services/clinical-and-nutrition-services/wic-women-children/index.html,
6997,6997,6997,http://miamidade.floridahealth.gov/programs-and-services/clinical-and-nutrition-services/wic-women-children/index.html,
6998,6998,6998,http://www.dadehealth.org/hiv/HIVservices.asp,
6999,6999,6999,http://miamidade.floridahealth.gov/programs-and-services/clinical-and-nutrition-services/service-sites.html,
7000,7000,7000,http://miamidade.floridahealth.gov/programs-and-services/clinical-and-nutrition-services/service-sites.html,
7001,7001,7001,http://miamidade.floridahealth.gov/programs-and-services/clinical-and-nutrition-services/service-sites.html,
7002,7002,7002,http://miamidade.floridahealth.gov/,
7003,7003,7003,http://miamidade.floridahealth.gov/programs-and-services/clinical-and-nutrition-services/service-sites.html,
7004,7004,7004,http://trgsfoundation.org/,
7008,7008,7008,http://www.1800234ride.com,
7010,7010,7010,http://www.1800234ride.com/emergencyridehomeprogram,
7011,7011,7011,,
7012,7012,7012,,
7016,7016,7016,www.eahectobacco.com/,
7017,7017,7017,www.NewHorizonsCMHC.org,
7018,7018,7018,www.nhcmhc.org/,
7019,7019,7019,www.nhcmhc.org/,
7022,7022,7022,www.banyanhealth.org/services/primary-health,
7029,7029,7029,www.miamiheartgallery.org,
7032,7032,7032,chisouthfl.org,
7033,7033,7033,http://www.prenatalyogamiami.com,
7034,7034,7034,www.bvmpkw.org,
7037,7037,7037,www.bmumc.net/,
7038,7038,7038,www.keysso.net,
7039,7039,7039,www.keyssao.org/,
7040,7040,7040,www.keyssao.org/,
7041,7041,7041,http://www.keysso.net/patrol_ops/specializedunits/special_investigations/specialops.htm,
7043,7043,7043,http://webfl.alsa.org,
7049,7049,7049,www.msmc.com/neurosciences/wien-center-for-alzheimers-disease-memory-disorders,
7051,7051,7051,www.jtchc.org,
7054,7054,7054,www.OLCDC.org,
7060,7060,7060,http://www.diabetes.org/in-my-community/local-offices/tampa-florida/,
7064,7064,7064,www.borinquenhealth.org,
7065,7065,7065,www.borinquenhealth.org,
7066,7066,7066,www.borinquenhealth.org,
7067,7067,7067,www.borinquenhealth.org,
7068,7068,7068,www.borinquenhealth.org,
7069,7069,7069,http://www.help4adhd.org/,
7070,7070,7070,www.keyshelpline.org,
7071,7071,7071,www.Careersourcesouthwestflorida.com,
7073,7073,7073,http://fls.fd.org/,
7074,7074,7074,http://flm.fd.org/offices/ftmyers.php,
7077,7077,7077,http://www.tecmiami.com,
7081,7081,7081,http://www.jacksonhealth.org/clinic-north-dade.asp,
7087,7087,7087,qualityunitededucation.org,
7089,7089,7089,,
7092,7092,7092,http://casgroup.fiu.edu/ccf/,
7097,7097,7097,www.citrushealth.org,
7098,7098,7098,www.citrushealth.org,
7099,7099,7099,www.petsofthehomeless.org,
7105,7105,7105,www.jacksonhealth.org/services-sfan.asp,
7106,7106,7106,www.jacksonhealth.org/services-sfan.asp,
7107,7107,7107,www.elcmdm.org,
7108,7108,7108,www.elcmdm.org,
7109,7109,7109,www.elcmdm.org,
7110,7110,7110,www.elcmdm.org,
7111,7111,7111,www.elcmdm.org,
7112,7112,7112,www.elcmdm.org,
7114,7114,7114,dadecountybar.org/public-resources/lawyer-referral-service/,
7115,7115,7115,alternativescounselingcenter.com,
7117,7117,7117,http://www.nchmd.org/,
7118,7118,7118,http://www.nchmd.org/,
7119,7119,7119,http://www.nchmd.org/,
7121,7121,7121,http://www.naplesgov.com/index.aspx?NID=352,
7123,7123,7123,http://card-usf.fmhi.usf.edu/,
7125,7125,7125,www.iasp.info/resources/Crisis_Centres/,
7128,7128,7128,www.colliercountybar.org/?page=12,
7131,7131,7131,www.flhardesthithelp.org,
7132,7132,7132,larkinhomehealth.com,
7135,7135,7135,http://projectaccessfdn.larkinhospital.com/,
7136,7136,7136,casavalentina.org,
7137,7137,7137,floridasuncoast.jdrf.org,
7139,7139,7139,vfwnationalhome.org,
7140,7140,7140,vfwnationalhome.org,
7141,7141,7141,colliergov.net/index.aspx?page=100,
7142,7142,7142,itsmybday.org,
7145,7145,7145,nova.edu,
7147,7147,7147,UMcard.org,
7148,7148,7148,www.familycounseling.org,
7149,7149,7149,www.familycounseling.org,
7150,7150,7150,www.familycounseling.org,
7151,7151,7151,http://switchboardmiami.org/infant-early-childhood-services/,
7152,7152,7152,www.familycounseling.org,
7153,7153,7153,www.familycounseling.org,
7154,7154,7154,www.familycounseling.org,
7156,7156,7156,thelittlelighthouse.org,
7160,7160,7160,ndyfc.org,
7164,7164,7164,www.CLEOInstitute.org,
7169,7169,7169,,
7170,7170,7170,HandsOnMiami.org,
7172,7172,7172,www.santla.org,
7174,7174,7174,http://oneclick-broward.camsys-apps.com/en/users/124975/trips/new,
7175,7175,7175,outsidetheringchampions.org,
7185,7185,7185,www.bethany.org/central-florida,
7188,7188,7188,www.fpl.com,
7189,7189,7189,www.fpl.com,
7190,7190,7190,,
7191,7191,7191,,
7192,7192,7192,www.catholiccharitiescc.org,
7193,7193,7193,figww.com,
7198,7198,7198,angelsreach.org,
7201,7201,7201,www.iava.org,
7203,7203,7203,www.cismiami.org,
7204,7204,7204,www.myga.org,
7205,7205,7205,www.student-services.keysschools.schoolfusion.us/modules/groups/group_pages.phtml?gid=1534139&nid=180548&sessionid=,
7210,7210,7210,www.cochlear.com,
7218,7218,7218,www.branchesfl.org,
7219,7219,7219,http://www.unitedwaycfe.org/educate/early-learning-portal/professional-development/ecpai,
7222,7222,7222,www.fortheloveofcatsfl.com,
7224,7224,7224,www.stpatrickmiamibeach.com,
7225,7225,7225,www.stmatthewshouse.org,
7226,7226,7226,www.stmatthewshouse.org,
7227,7227,7227,,
7228,7228,7228,https://www.napleschristmascheer.com/,
7229,7229,7229,http://floridakeys.toysfortots.org/local-coordinator-sites/lco-sites/default.aspx,
7231,7231,7231,www.naturelinks.net,
7232,7232,7232,www.switchboardmiami.org,
7236,7236,7236,http://www.marianatherapy.com/,
7238,7238,7238,www.momenttomomentcounseling.com,
7239,7239,7239,,
7240,7240,7240,www.livewelltherapygroup.com,
7241,7241,7241,http://safehaven.center/,
7243,7243,7243,www.readingdyslexiafl.com,
7244,7244,7244,,
7246,7246,7246,www.pioneerwinter.com/project-leap,
7248,7248,7248,www.peacemakers.com,
7250,7250,7250,www.careresource.org,
7255,7255,7255,www.sfasas.org,
7256,7256,7256,www.careresource.org,
7257,7257,7257,www.sfasas.org,
7258,7258,7258,www.sfasas.org,
7260,7260,7260,www.yearup.org,
7264,7264,7264,http://www.ywca-miami.org/,
7265,7265,7265,http://www.ywca-miami.org/,
7266,7266,7266,www.arcsofla.org,
7267,7267,7267,www.sfasas.org,
7268,7268,7268,www.sfasas.org,
7269,7269,7269,www.sfasas.org,
7270,7270,7270,www.sfasas.org,
7271,7271,7271,www.sfasas.org,
7272,7272,7272,https://baptisthealth.net/en/health-services/pregnancy-and-childbirth/pages/childbirth-classes-form.aspx?Facility=SMH,
7275,7275,7275,https://baptisthealth.net/en/health-services/pregnancy-and-childbirth/pages/childbirth-classesform.aspx?Facility=SMH,
7276,7276,7276,https://baptisthealth.net/en/health-services/pregnancy-and-childbirth/pages/childbirth-classesform.aspx?Facility=SMH,
7277,7277,7277,https://baptisthealth.net/en/health-services/pregnancy-and-childbirth/pages/childbirth-classesform.aspx?Facility=SMH,
7278,7278,7278,https://baptisthealth.net/en/health-services/pregnancy-and-childbirth/pages/childbirth-classesform.aspx?Facility=SMH,
7279,7279,7279,https://baptisthealth.net/en/health-services/pregnancy-and-childbirth/pages/childbirth-classesform.aspx?Facility=SMH,
7280,7280,7280,https://baptisthealth.net/en/health-services/pregnancy-and-childbirth/pages/childbirth-classesform.aspx?Facility=SMH,
7282,7282,7282,https://baptisthealth.net/en/health-services/pregnancy-and-childbirth/pages/childbirth-classesform.aspx?Facility=SMH,
7283,7283,7283,https://baptisthealth.net/en/health-services/pregnancy-and-childbirth/pages/childbirth-classesform.aspx?Facility=SMH,
7284,7284,7284,https://baptisthealth.net/en/health-services/pregnancy-and-childbirth/pages/childbirth-classesform.aspx?Facility=SMH,
7285,7285,7285,www.wesleyhouse.org,
7286,7286,7286,www.wesleyhouse.org,
7288,7288,7288,www.needcareathome.com,
7291,7291,7291,www.branchesfl.org/home/programs-2/achieve/united-way-cfs/,
7292,7292,7292,www.seasons.org,
7295,7295,7295,http://www.safe-families.org/,
