id,organization_id,program_id,location_id,name,alternate_name,url,email,status,application_process,wait_time,description,taxonomy_ids
19451,7674,7674,7674,Home Nursing,,www.firstqualityhomecare.com,,active,Please call main number to speak with the Intake Coordinator,,None provided,
19452,7674,7674,7674,Physical Therapy,,www.firstqualityhomecare.com,,active,Please call main number to speak with the Intake Coordinator,,None provided,
19453,7674,7674,7674,Occupational Therapy,,www.firstqualityhomecare.com,,active,Please call main number to speak with the Intake Coordinator,,None provided,
19454,7674,7674,7674,Personal Care,,www.firstqualityhomecare.com,,active,Please call main number to speak with the Intake Coordinator,,None provided,
19455,7674,7674,7674,Homemaker Assistance,,www.firstqualityhomecare.com,,active,Please call main number to speak with the Intake Coordinator,,None provided,
19456,7674,7674,7674,Adult In Home Respite Care,,www.firstqualityhomecare.com,,active,Please call main number to speak with the Intake Coordinator,,None provided,
19459,7674,7674,7674,Escort Programs,,www.firstqualityhomecare.com,,active,Please call main number to speak with the Intake Coordinator,,None provided,
19460,7674,7674,7674,Friendly Visiting,,www.firstqualityhomecare.com,,active,Please call main number to speak with the Intake Coordinator,,None provided,
19461,7674,7674,7674,Home Delivered Meals,,www.firstqualityhomecare.com,,active,Please call main number to speak with the Intake Coordinator,,None provided,
19495,1302,7675,7675,Extended Child Care,,www.a4lmiami.org,,active,Call for assistance with registration,,None provided,
19529,6979,7676,7676,Ongoing Emergency Food Assistance,,http://www.jfcsswfl.org/index.html,,active,"* Recipient must reside in Collier or Lee County, meet specific income requirements and complete paperwork.\n* An appointment is required & priority, walk-ins will be served as best as possible.",,None provided,
21986,6979,7677,7677,Case/Care Management,,http://www.jfcsswfl.org/index.html,,active,Must call to make an appointment first,,None provided,
21987,6979,7677,7677,Adult Out of Home Respite Care,,http://www.jfcsswfl.org/index.html,,active,Must call to make an appointment first,,None provided,
19629,7678,7678,7678,Extended Child Care,,klcschools.com,,active,* School Registration packet\n* Physical and vaccinations records required\n* Bus authorization required,,None provided,
19630,7678,7678,7678,Homework Help Programs,,klcschools.com,,active,* School Registration packet\n* Physical and vaccinations records required\n* Bus authorization required,,None provided,
19631,7678,7678,7678,Subject Tutoring,,klcschools.com,,active,* School Registration packet\n* Physical and vaccinations records required\n* Bus authorization required,,None provided,
19632,7678,7678,7678,Behavioral Learning Therapy,,klcschools.com,,active,* School Registration packet\n* Physical and vaccinations records required\n* Bus authorization required,,None provided,
19633,7678,7678,7678,Youth Enrichment Programs,,klcschools.com,,active,* School Registration packet\n* Physical and vaccinations records required\n* Bus authorization required,,None provided,
19636,2660,7679,7679,Extended Child Care,,www.fanm.org,,active,Call to register with the office,,None provided,
19679,588,7683,7683,Childhood Immunizations,,www.borinquenhealth.org,,active,Must call to make an appointment.\n\nChild Immunizations:\n* Must bring immunization records.\n* Parent or guardian must be present\n* Clinic is walk-in (on that Saturday only),,None provided,
19680,588,7683,7683,Dental Care,,www.borinquenhealth.org,,active,Must call to make an appointment.\n\nChild Immunizations:\n* Must bring immunization records.\n* Parent or guardian must be present\n* Clinic is walk-in (on that Saturday only),,None provided,
19681,588,7683,7683,Eye Care,,www.borinquenhealth.org,,active,Must call to make an appointment.\n\nChild Immunizations:\n* Must bring immunization records.\n* Parent or guardian must be present\n* Clinic is walk-in (on that Saturday only),,None provided,
19682,588,7683,7683,Internal Medicine,,www.borinquenhealth.org,,active,Must call to make an appointment.\n\nChild Immunizations:\n* Must bring immunization records.\n* Parent or guardian must be present\n* Clinic is walk-in (on that Saturday only),,None provided,
19683,588,7683,7683,Obstetrics/Gynecology,,www.borinquenhealth.org,,active,Must call to make an appointment.\n\nChild Immunizations:\n* Must bring immunization records.\n* Parent or guardian must be present\n* Clinic is walk-in (on that Saturday only),,None provided,
19684,588,7683,7683,Pediatrics,,www.borinquenhealth.org,,active,Must call to make an appointment.\n\nChild Immunizations:\n* Must bring immunization records.\n* Parent or guardian must be present\n* Clinic is walk-in (on that Saturday only),,None provided,
19685,588,7683,7683,Podiatry/Foot Care,,www.borinquenhealth.org,,active,Must call to make an appointment.\n\nChild Immunizations:\n* Must bring immunization records.\n* Parent or guardian must be present\n* Clinic is walk-in (on that Saturday only),,None provided,
19725,4883,7685,7685,Home Water Use Surveys,,http://my.sfwmd.gov,,active,Call for more information,,None provided,
19726,4883,7685,7685,Water Conservation Enforcement,,http://my.sfwmd.gov,,active,Call for more information,,None provided,
19850,2429,7686,7686,Disability Related Sports,,http://ymcaofsouthflorida.org/,,active,Register and pay online at:\nhttp://bitly.com/register2015-16   \n\nFor More Information: Please contact Eric Taylor at the main number or via e-mail at etaylor@ymcasouthflorida.org,,None provided,
19736,530,7687,7687,Specialized Information and Referral,,http://www.arthritis.org/florida/,,active,None,,None provided,
19737,530,7687,7687,Public Awareness/Education,,http://www.arthritis.org/florida/,,active,None,,None provided,
19783,514,7689,7689,Child Development Classes,,www.pediatrics.med.miami.edu/community-outreach/families-first-network/,,active,Call or email to register.,,None provided,
19784,514,7689,7689,Expectant/New Parent Assistance,,www.pediatrics.med.miami.edu/community-outreach/families-first-network/,,active,Call or email to register.,,None provided,
19821,7691,7691,7691,Summer Camps,,http://www.fcmiami.org/,,active,Must call for enrollment in services provided,,None provided,
19822,7691,7691,7691,Youth Enrichment Programs,,http://www.fcmiami.org/,,active,Must call for enrollment in services provided,,None provided,
19857,1220,7692,7692,Specialized Information and Referral,,www.dadeschools.net,,active,None,,None provided,
22037,7693,7693,7693,Case/Care Management,,,,active,Individuals must present a referral form that could be completed by the self or other providers in the community.\n\nA valid form of identification is required along with health insurance information if applicable.,,None provided,
19971,7694,7694,7694,Adoption Evaluation/Placement,,www.prevalandassociates.net,,active,For intakes please contact us using the following email for an appointment: hpreval@prevalandassociates.net,,None provided,
19973,7694,7694,7694,Parental Visitation Monitoring,,www.prevalandassociates.net,,active,For intakes please contact us using the following email for an appointment: hpreval@prevalandassociates.net,,None provided,
19974,7694,7694,7694,Adoptive Home Studies,,www.prevalandassociates.net,,active,For intakes please contact us using the following email for an appointment: hpreval@prevalandassociates.net,,None provided,
20051,7699,7699,7699,Speech Therapy,,http://bbinaples.com/,,active,Must have a referral from pediatrician or an authorization for an evaluation.,,None provided,
20052,7699,7699,7699,Language Therapy,,http://bbinaples.com/,,active,Must have a referral from pediatrician or an authorization for an evaluation.,,None provided,
20053,7699,7699,7699,Behavior Modification,,http://bbinaples.com/,,active,Must have a referral from pediatrician or an authorization for an evaluation.,,None provided,
20054,7699,7699,7699,Pediatric Occupational Therapy,,http://bbinaples.com/,,active,Must have a referral from pediatrician or an authorization for an evaluation.,,None provided,
20072,374,7700,7700,HIV Testing,,http://www.plannedparenthood.org/ppsoflo/,,active,"* Should make an appointment, but walk-ins are welcomed until 1 hour prior to closing. \n* All other services require an appointment. \n* Emergency contraception (morning after pill), you can walk in any time the health center is open.",,None provided,
20073,374,7700,7700,Sexually Transmitted Disease Screening,,http://www.plannedparenthood.org/ppsoflo/,,active,"* Should make an appointment, but walk-ins are welcomed until 1 hour prior to closing. \n* All other services require an appointment. \n* Emergency contraception (morning after pill), you can walk in any time the health center is open.",,None provided,
20074,374,7700,7700,Family Planning,,http://www.plannedparenthood.org/ppsoflo/,,active,"* Should make an appointment, but walk-ins are welcomed until 1 hour prior to closing. \n* All other services require an appointment. \n* Emergency contraception (morning after pill), you can walk in any time the health center is open.",,None provided,
20075,374,7700,7700,Abortion Referrals,,http://www.plannedparenthood.org/ppsoflo/,,active,"* Should make an appointment, but walk-ins are welcomed until 1 hour prior to closing. \n* All other services require an appointment. \n* Emergency contraception (morning after pill), you can walk in any time the health center is open.",,None provided,
20076,374,7700,7700,Abortions,,http://www.plannedparenthood.org/ppsoflo/,,active,"* Should make an appointment, but walk-ins are welcomed until 1 hour prior to closing. \n* All other services require an appointment. \n* Emergency contraception (morning after pill), you can walk in any time the health center is open.",,None provided,
20077,374,7700,7700,Birth Control Counseling,,http://www.plannedparenthood.org/ppsoflo/,,active,"* Should make an appointment, but walk-ins are welcomed until 1 hour prior to closing. \n* All other services require an appointment. \n* Emergency contraception (morning after pill), you can walk in any time the health center is open.",,None provided,
20078,374,7700,7700,Contraception,,http://www.plannedparenthood.org/ppsoflo/,,active,"* Should make an appointment, but walk-ins are welcomed until 1 hour prior to closing. \n* All other services require an appointment. \n* Emergency contraception (morning after pill), you can walk in any time the health center is open.",,None provided,
20079,374,7700,7700,Emergency Contraception,,http://www.plannedparenthood.org/ppsoflo/,,active,"* Should make an appointment, but walk-ins are welcomed until 1 hour prior to closing. \n* All other services require an appointment. \n* Emergency contraception (morning after pill), you can walk in any time the health center is open.",,None provided,
20080,374,7700,7700,Pregnancy Testing,,http://www.plannedparenthood.org/ppsoflo/,,active,"* Should make an appointment, but walk-ins are welcomed until 1 hour prior to closing. \n* All other services require an appointment. \n* Emergency contraception (morning after pill), you can walk in any time the health center is open.",,None provided,
20081,374,7700,7700,Preconception Care,,http://www.plannedparenthood.org/ppsoflo/,,active,"* Should make an appointment, but walk-ins are welcomed until 1 hour prior to closing. \n* All other services require an appointment. \n* Emergency contraception (morning after pill), you can walk in any time the health center is open.",,None provided,
20082,374,7700,7700,Sexuality/Reproductive Health Education,,http://www.plannedparenthood.org/ppsoflo/,,active,"* Should make an appointment, but walk-ins are welcomed until 1 hour prior to closing. \n* All other services require an appointment. \n* Emergency contraception (morning after pill), you can walk in any time the health center is open.",,None provided,
20083,374,7700,7700,Sexually Transmitted Disease Treatment,,http://www.plannedparenthood.org/ppsoflo/,,active,"* Should make an appointment, but walk-ins are welcomed until 1 hour prior to closing. \n* All other services require an appointment. \n* Emergency contraception (morning after pill), you can walk in any time the health center is open.",,None provided,
20084,374,7700,7700,Gynecology Services,,http://www.plannedparenthood.org/ppsoflo/,,active,"* Should make an appointment, but walk-ins are welcomed until 1 hour prior to closing. \n* All other services require an appointment. \n* Emergency contraception (morning after pill), you can walk in any time the health center is open.",,None provided,
20135,654,7701,7701,Vocational Rehabilitation,,rehabworks.org,,active,Call for information.,,None provided,
20164,7703,7703,7703,Fundraising Campaigns,,www.DolphinsCancerChallenge.com,,active,Register online or call for more information,,None provided,
20186,3437,7705,7705,Acting Instruction,,www.RoxyPAC.com,,active,Call to enroll child,,None provided,
22215,3437,7705,7705,Extended Child Care,,www.RoxyPAC.com,,active,Call to enroll child,,None provided,
20188,3437,7706,7706,Acting Instruction,,www.RoxyPAC.com,,active,Call to enroll child,,None provided,
22216,3437,7706,7706,Extended Child Care,,www.RoxyPAC.com,,active,Call to enroll child,,None provided,
20197,7458,7707,7707,Physical Therapy,,www.nscff.org,,active,Call  main number for more information or to register,,None provided,
20198,7458,7707,7707,Speech Therapy,,www.nscff.org,,active,Call  main number for more information or to register,,None provided,
20241,2551,7713,7713,Extended Child Care,,www.miamidade.gov/parks,,active,Must fill out an application.,,None provided,
20242,2551,7713,7713,Summer Camps,,www.miamidade.gov/parks,,active,Must fill out an application.,,None provided,
20244,2790,7714,7714,Extended Child Care,,www.playingthegameoflife.com,,active,"Call Elmase Hoffman, MSW for more information at: 305-864-5237",,None provided,
20245,2810,7715,7715,Parenting Skills Classes,,www.concernedafricanwomen.org,,active,Intake application must be completed.,,None provided,
20268,2810,7716,7716,Youth Literacy Programs,,www.concernedafricanwomen.org,,active,Intake application must be completed.,,None provided,
20269,2810,7716,7716,Extended Child Care,,www.concernedafricanwomen.org,,active,Intake application must be completed.,,None provided,
20270,2810,7716,7716,Youth Enrichment Programs,,www.concernedafricanwomen.org,,active,Intake application must be completed.,,None provided,
20259,2810,7717,7717,Youth Literacy Programs,,www.concernedafricanwomen.org,,active,Intake application must be completed.,,None provided,
20260,2810,7717,7717,Extended Child Care,,www.concernedafricanwomen.org,,active,Intake application must be completed.,,None provided,
20261,2810,7717,7717,Youth Enrichment Programs,,www.concernedafricanwomen.org,,active,Intake application must be completed.,,None provided,
20315,2759,7720,7720,Gynecology Services,,http://obgyn.med.miami.edu/,,active,"Patient, referring doctor, etc., must call the Main number or the Appointment number to make an initial appointment for specialized services offered within the Division.",,None provided,
20317,2665,7721,7721,Cooking Classes,,http://www.easterseals.com/southflorida/,,active,Program participants must fill out a program application and meet with Program Coordinator before enrollment. An orientation for summer participants is required of all parents/ caregivers who wish to enroll their child/youth.,,None provided,
20323,2602,7722,7722,Youth Enrichment Programs,,www.branchesfl.org,,active,Must visit facility to fill out proper paper work.,,None provided,
20327,2602,7723,7723,Youth Enrichment Programs,,www.branchesfl.org,,active,Call for intake and application process,,None provided,
20330,7724,7724,7724,Youth Enrichment Programs,,www.branchesfl.org,,active,Please call main number for intake and application process.,,None provided,
20332,2602,7725,7725,Tutoring Services,,www.branchesfl.org,,active,Call for intake and application process,,None provided,
20333,2602,7725,7725,Extended Child Care,,www.branchesfl.org,,active,Call for intake and application process,,None provided,
20334,2602,7725,7725,Youth Enrichment Programs,,www.branchesfl.org,,active,Call for intake and application process,,None provided,
20353,7726,7726,7726,Ongoing Emergency Food Assistance,,,,active,Call for information,,None provided,
20354,7726,7726,7726,Children's Clothing Donation Programs,,,,active,Call for information,,None provided,
20355,7726,7726,7726,General Clothing Donation Programs,,,,active,Call for information,,None provided,
20356,7726,7726,7726,Shoe Donation Programs,,,,active,Call for information,,None provided,
20362,7727,7727,7727,Pastoral Counseling,,,,active,None,,None provided,
20370,52,7729,7729,Sweat Equity Programs,,http://www.habitatcollier.org/,,active,Applicants must visit the office for a pre-qualifying interview and to receive an application.,,None provided,
20371,52,7729,7729,Volunteer Opportunities,,http://www.habitatcollier.org/,,active,Applicants must visit the office for a pre-qualifying interview and to receive an application.,,None provided,
20372,52,7729,7729,Neighborhood Revitalization,,http://www.habitatcollier.org/,,active,Applicants must visit the office for a pre-qualifying interview and to receive an application.,,None provided,
20373,7711,7730,7730,Alcohol Abuse Education/Prevention,,www.drugfreecollier.org,,active,Must call to register,,None provided,
20374,7711,7731,7731,Hazardous Materials Control,,www.drugfreecollier.org,,active,None,,None provided,
20376,561,7732,7732,Family Preservation Programs,,www.chsfl.org,,active,Call for details,,None provided,
20388,7711,7735,7735,Drug Abuse Education/Prevention,,www.drugfreecollier.org,,active,Must call to register and to host the exhibit at your location,,None provided,
20389,7736,7736,7736,Speech Therapy,,www.magiclearningcentermiami.com,,active,Please call our office to set up an appointment for services.,,None provided,
20390,7736,7736,7736,Pediatric Occupational Therapy,,www.magiclearningcentermiami.com,,active,Please call our office to set up an appointment for services.,,None provided,
20401,3430,7737,7737,Guardians ad Litem,,www.guardianadlitem.org,,active,Call for information on how to apply,,None provided,
20403,3430,7737,7737,Volunteer Opportunities,,www.guardianadlitem.org,,active,Call for information on how to apply,,None provided,
20413,2351,7738,7738,Extended Child Care,,www.freewebs.com/kidzcity2008,,active,Resister at location or call,,None provided,
20418,7740,7740,7740,Career Counseling,,www.michelleingrosso.com,,active,Please contact via phone or email for an initial evaluation for services. Must make an appointment for in-office counseling services.,,None provided,
20419,7740,7740,7740,Anger Management,,www.michelleingrosso.com,,active,Please contact via phone or email for an initial evaluation for services. Must make an appointment for in-office counseling services.,,None provided,
20420,7740,7740,7740,Behavior Modification,,www.michelleingrosso.com,,active,Please contact via phone or email for an initial evaluation for services. Must make an appointment for in-office counseling services.,,None provided,
20421,7740,7740,7740,Divorce Counseling,,www.michelleingrosso.com,,active,Please contact via phone or email for an initial evaluation for services. Must make an appointment for in-office counseling services.,,None provided,
20424,7740,7740,7740,Caregiver Counseling,,www.michelleingrosso.com,,active,Please contact via phone or email for an initial evaluation for services. Must make an appointment for in-office counseling services.,,None provided,
20425,7740,7740,7740,Adolescent/Youth Counseling,,www.michelleingrosso.com,,active,Please contact via phone or email for an initial evaluation for services. Must make an appointment for in-office counseling services.,,None provided,
20494,7742,7742,7742,Elderly/Disabled Home Rental Listings,,www.miamibeachfl.gov,,active,Application process instruction given by phone or in person.,,None provided,
20517,1119,7743,7743,Nursing Facility Complaints,,http://ombudsman.myflorida.com,,active,Call for more information.,,None provided,
20518,1119,7743,7743,Long Term Care Ombudsman Programs,,http://ombudsman.myflorida.com,,active,Call for more information.,,None provided,
20519,1119,7743,7743,Advocacy/Ombudsman Volunteer Opportunities,,http://ombudsman.myflorida.com,,active,Call for more information.,,None provided,
20527,3150,7744,7744,Parenting Skills Classes,,www.santla.org,,active,Varies base on program. May require appointment or may operate on a walk-in basis.,,None provided,
20530,3150,7744,7744,Youth Enrichment Programs,,www.santla.org,,active,Varies base on program. May require appointment or may operate on a walk-in basis.,,None provided,
20531,3150,7744,7744,Affordable Care Act Insurance Information/Counseling,,www.santla.org,,active,Varies base on program. May require appointment or may operate on a walk-in basis.,,None provided,
20532,3150,7744,7744,Naturalization Support/Legal Services,,www.santla.org,,active,Varies base on program. May require appointment or may operate on a walk-in basis.,,None provided,
20536,3150,7745,7745,Naturalization Support/Legal Services,,www.santla.org,,active,Varies base on program. May require appointment or may operate on a walk-in basis.,,None provided,
20537,3150,7745,7745,Affordable Care Act Insurance Information/Counseling,,www.santla.org,,active,Varies base on program. May require appointment or may operate on a walk-in basis.,,None provided,
20538,3150,7745,7745,Parenting Skills Classes,,www.santla.org,,active,Varies base on program. May require appointment or may operate on a walk-in basis.,,None provided,
20539,3150,7745,7745,Youth Enrichment Programs,,www.santla.org,,active,Varies base on program. May require appointment or may operate on a walk-in basis.,,None provided,
20543,2714,7746,7746,Youth Literacy Programs,,urgentinc.org,,active,Enroll on-line at www.urgentinc.org.,,None provided,
20544,2714,7746,7746,Homework Help Programs,,urgentinc.org,,active,Enroll on-line at www.urgentinc.org.,,None provided,
20545,2714,7746,7746,Extended Child Care,,urgentinc.org,,active,Enroll on-line at www.urgentinc.org.,,None provided,
20546,2714,7746,7746,Youth Enrichment Programs,,urgentinc.org,,active,Enroll on-line at www.urgentinc.org.,,None provided,
20553,2714,7747,7747,Mentoring Programs,,www.urgentinc.org,,active,* Must complete Program Enrollment Application.\n*Available on-line at www.urgentinc.org.,,None provided,
20554,2714,7747,7747,Youth Development,,www.urgentinc.org,,active,* Must complete Program Enrollment Application.\n*Available on-line at www.urgentinc.org.,,None provided,
20555,2714,7747,7747,Volunteer Opportunities,,www.urgentinc.org,,active,* Must complete Program Enrollment Application.\n*Available on-line at www.urgentinc.org.,,None provided,
21722,2714,7748,7748,Youth Enrichment Programs,,www.urgentinc.org,,active,Complete on-line application at www.urgentinc.org.,,None provided,
21723,2714,7748,7748,Youth Business Programs,,www.urgentinc.org,,active,Complete on-line application at www.urgentinc.org.,,None provided,
20651,6793,7750,7750,Comprehensive Outpatient Substance Abuse Treatment,,http://www.banyanhealth.org/services/programs/outpatient-substance-abuse-services?service=substance-abuse,,active,Must call to make an appointment.,,None provided,
20649,6793,7751,7751,Ex-Offender Reentry Programs,,http://www.banyanhealth.org/services/programs/residential-re-entry?service=adult,,active,Call for more information,,None provided,
20662,5249,7753,7753,Teen Pregnancy Prevention,,www.rtv.org,,active,Call for more information.,,None provided,
20663,5249,7753,7753,Youth Development,,www.rtv.org,,active,Call for more information.,,None provided,
20725,668,7754,7754,Clinical Psychiatric Evaluation,,www.villagesouth.com,,active,Program accepts referrals from a wide variety of agencies as well as self and family. Please contact Outpatient Coordinator.,,None provided,
20726,668,7754,7754,Psychiatric Medication Monitoring,,www.villagesouth.com,,active,Program accepts referrals from a wide variety of agencies as well as self and family. Please contact Outpatient Coordinator.,,None provided,
20727,668,7754,7754,Transitional Case/Care Management,,www.villagesouth.com,,active,Program accepts referrals from a wide variety of agencies as well as self and family. Please contact Outpatient Coordinator.,,None provided,
22141,7757,7757,7757,Drug Related Crisis Intervention,,,,active,Walk in or call for more information if needed,,None provided,
22142,7757,7757,7757,Relapse Prevention Programs,,,,active,Walk in or call for more information if needed,,None provided,
22585,7757,7757,7757,Drug/Alcohol Testing,,,,active,Walk in or call for more information if needed,,None provided,
22586,7757,7757,7757,Alcoholism Counseling,,,,active,Walk in or call for more information if needed,,None provided,
22587,7757,7757,7757,Drug Abuse Counseling,,,,active,Walk in or call for more information if needed,,None provided,
20746,3279,7759,7759,Transitional Housing/Shelter,,www.voa-fla.org,,active,Must be referred by the Veteran's Administration,,None provided,
20750,45,7760,7760,After School Meal Programs,,http://www.summerfoodflorida.org,,active,"No forms necessary, call 211 to find feeding sites",,None provided,
20755,2617,7761,7761,Extended Child Care,,www.miamichildrensmuseum.org,,active,All must provide registration forms when registering child.,,None provided,
20762,5855,7762,7762,Job Search/Placement,,www.openarmscommunitycenter.org,,active,Can walk-in or call to make an appointment,,None provided,
20763,5855,7762,7762,Resume Preparation Assistance,,www.openarmscommunitycenter.org,,active,Can walk-in or call to make an appointment,,None provided,
20778,2652,7763,7763,Youth Enrichment Programs,,http://www.miamibeachfl.gov/commservices/,,active,Students must first register with the City of Miami Beach-Teen Club Afterschool Program and also must complete an enrollment packet for the Miami Beach All Stars Program.,,None provided,
20779,2652,7764,7764,Youth Enrichment Programs,,http://www.miamibeachfl.gov/commservices/,,active,Students must first register with the City of Miami Beach-Teen Club Afterschool Program and also must complete an enrollment packet for the Miami Beach All Stars Program,,None provided,
20780,7765,7765,7765,Fetal Ultrasound,,www.newlifemedicalplan.com,,active,"Insurance will be verified and if there is no insurance, available resources will be explored",,None provided,
20781,7765,7765,7765,Radiology,,www.newlifemedicalplan.com,,active,"Insurance will be verified and if there is no insurance, available resources will be explored",,None provided,
20783,2551,7766,7766,Extended Child Care,,http://www.miamidade.gov/parks/,,active,Must fill out an application,,None provided,
21312,2551,7766,7766,Summer Camps,,http://www.miamidade.gov/parks/,,active,Must fill out an application,,None provided,
20786,5156,7767,7767,Public Defender,,http://www.keyscourts.net/,,active,Varies on services and case,,None provided,
20787,7768,7768,7768,Veterinary Care Expense Assistance,,http://www.xenafund.com/,,active,"Call the main number and leave the following in the message:\n* Your name, phone number, your pet's name and the best time to be reached\n* Your vet's name and phone number \n\n* You will be required to sign a form requesting help for your pet",,None provided,
20788,7769,7769,7769,Clinical Trials Research Projects,,www.ariomfl.com,,active,Our Institute works together with other allied Healthcare Professionals to pre-screen patients according to the Criteria presented for each medical trial. The center will then remit a list of potential patients that qualify accordingly.,,None provided,
20789,7770,7770,7770,Congregate Meals/Nutrition Sites,,http://fbckl.com/,,active,None,,None provided,
20790,7771,7771,7771,Ongoing Emergency Food Assistance,,,,active,Must bring a picture ID,,None provided,
20791,7772,7772,7772,Ongoing Emergency Food Assistance,,http://www.stpeterbpk.org/home.html,,active,None,,None provided,
20792,7773,7773,7773,Guardianship Assistance,,http://www.miamifloridakeysguardianship.com/,,active,Referrals must be received from the court where the judge appoints a professional guardian or can receive referrals from the community or families who feel they know of someone who needs a professional guardian that can provide case management.,,None provided,
20793,7773,7773,7773,Notary Public Services,,http://www.miamifloridakeysguardianship.com/,,active,Referrals must be received from the court where the judge appoints a professional guardian or can receive referrals from the community or families who feel they know of someone who needs a professional guardian that can provide case management.,,None provided,
20794,7773,7774,7774,Notary Public Services,,http://www.miamifloridakeysguardianship.com/,,active,Referrals must be received from the court where the judge appoints a professional guardian or can receive referrals from the community or families who feel they know of someone who needs a professional guardian that can provide case management.,,None provided,
20795,7773,7774,7774,Guardianship Assistance,,http://www.miamifloridakeysguardianship.com/,,active,Referrals must be received from the court where the judge appoints a professional guardian or can receive referrals from the community or families who feel they know of someone who needs a professional guardian that can provide case management.,,None provided,
20797,2825,7775,7775,Congregate Meals/Nutrition Sites,,www.ccadm.org,,active,Call for additional intake details,,None provided,
20799,2825,7776,7776,Congregate Meals/Nutrition Sites,,www.ccadm.org,,active,Call for additional intake details,,None provided,
20801,2825,7777,7777,Congregate Meals/Nutrition Sites,,www.ccadm.org,,active,Call for more information,,None provided,
20803,2825,7778,7778,Congregate Meals/Nutrition Sites,,www.ccadm.org,,active,Call for more information,,None provided,
20811,7779,7779,7779,English as a Second Language,,www.lva-monroe.org,,active,"* Must call to schedule an appointment\n* Must test out of reading, writing, and be able to communicate at a 5th grade level or below",,None provided,
20815,7780,7781,7781,Youth Enrichment Programs,,www.cmbvisions.org,,active,Must complete an application,,None provided,
20816,7780,7781,7781,Subject Tutoring,,www.cmbvisions.org,,active,Must complete an application,,None provided,
20820,7780,7783,7783,Youth Business Programs,,www.cmbvision.org,,active,Must complete an application,,None provided,
20821,7780,7783,7783,Extended Child Care,,www.cmbvision.org,,active,Must complete an application,,None provided,
20822,7780,7784,7784,GED/High School Equivalency Test Instruction,,www.cmbvisions.org,,active,Must complete an application,,None provided,
20823,7780,7786,7786,Extended Child Care,,www.cmbvision.org,,active,Must complete an application,,None provided,
20824,7780,7786,7786,Summer Camps,,www.cmbvision.org,,active,Must complete an application,,None provided,
20829,722,7787,7787,Congregate Meals/Nutrition Sites,,,,active,Must bring identification with current address and social security card,,None provided,
20830,722,7787,7787,Errand Running/Shopping Assistance,,,,active,Must bring identification with current address and social security card,,None provided,
20831,722,7787,7787,Recreational Activities/Sports,,,,active,Must bring identification with current address and social security card,,None provided,
20833,722,7787,7787,Specialized Information and Referral,,,,active,Must bring identification with current address and social security card,,None provided,
20835,7788,7788,7788,Speech Therapy,,http://smartherapy.wix.com/miami,,active,"Services begin with initial screening and continue with assessment and diagnosis, consultation for the provision of advice regarding management, intervention and treatment, and provision counseling and other follow up services for these disorders.",,None provided,
20836,7788,7788,7788,Occupational Therapy,,http://smartherapy.wix.com/miami,,active,"Services begin with initial screening and continue with assessment and diagnosis, consultation for the provision of advice regarding management, intervention and treatment, and provision counseling and other follow up services for these disorders.",,None provided,
20837,7788,7788,7788,Physical Therapy,,http://smartherapy.wix.com/miami,,active,"Services begin with initial screening and continue with assessment and diagnosis, consultation for the provision of advice regarding management, intervention and treatment, and provision counseling and other follow up services for these disorders.",,None provided,
20838,7788,7788,7788,Behavior Modification,,http://smartherapy.wix.com/miami,,active,"Services begin with initial screening and continue with assessment and diagnosis, consultation for the provision of advice regarding management, intervention and treatment, and provision counseling and other follow up services for these disorders.",,None provided,
20848,2602,7789,7789,Subject Tutoring,,www.branchesfl.org,,active,Please call main number for intake and application process.\n\nPor favor llame al n+¦mero principal para el proceso de admisi+¦n y aplicaci+¦n.,,None provided,
20849,2602,7789,7789,Extended Child Care,,www.branchesfl.org,,active,Please call main number for intake and application process.\n\nPor favor llame al n+¦mero principal para el proceso de admisi+¦n y aplicaci+¦n.,,None provided,
20850,2602,7789,7789,Youth Enrichment Programs,,www.branchesfl.org,,active,Please call main number for intake and application process.\n\nPor favor llame al n+¦mero principal para el proceso de admisi+¦n y aplicaci+¦n.,,None provided,
20910,3145,7790,7790,Credentialing Program Evaluation,,http://unitedwaycfe.org/professional-learning/community-programs/programs/quality-counts-neighborhood-learning-network/,,active,For more information call 786-356-9647,,None provided,
20863,2771,7791,7791,Summer Camps,,www.hopeformiami.org,,active,* Parent must meet with supervisor\n* Application required,,None provided,
21321,2771,7791,7791,Extended Child Care,,www.hopeformiami.org,,active,* Parent must meet with supervisor\n* Application required,,None provided,
20864,4915,7792,7792,In Person Assister Programs,,www.myga.org,,active,Parent or caregiver will complete intake form must bring ID and Social Security Card.,,None provided,
20867,26,7793,7793,Neuropsychiatry/Neuropsychology,,,,active,Call for an appointment; initial intake consultation,,None provided,
20868,26,7793,7793,Cognitive Behavioral Therapy,,,,active,Call for an appointment; initial intake consultation,,None provided,
20869,26,7793,7793,Gestalt Therapy,,,,active,Call for an appointment; initial intake consultation,,None provided,
20870,26,7793,7793,Psychotherapy/Psychoanalysis,,,,active,Call for an appointment; initial intake consultation,,None provided,
20875,6277,7794,7794,Automated External Defibrillator Training,,www.vidatrainingcenter.com,,active,Call for more information,,None provided,
20876,6277,7794,7794,CPR Instruction,,www.vidatrainingcenter.com,,active,Call for more information,,None provided,
20877,6277,7794,7794,Employment Related Fingerprinting,,www.vidatrainingcenter.com,,active,Call for more information,,None provided,
